id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	bigg id	kegg id	kegg pathways	metacyc pathways
DHORD8_c0	>	Cytosol_0	SO_2592	dihydro or otate dehydrogenase_c0		9.04		(1)  cpd00282[c0] + (1)  cpd17027[c0] => (1)  cpd00247[c0] + (1)  cpd17026[c0]	(1)  S-Dihydroorotate_c0[c0] + (1)  methylmenaquinone 7_c0[c0] => (1)  Orotate_c0[c0] + (1)  methymenaquinol 7_c0[c0]	DH or D8			
DHORTS_c0	=	Cytosol_0	SO_3695	(S)-dihydroorotate amidohydrolase_c0		-5.28		(1)  cpd00001[c0] + (1)  cpd00282[c0] <=> (1)  cpd00067[c0] + (1)  cpd00343[c0]	(1)  H2O_c0[c0] + (1)  S-Dihydroorotate_c0[c0] <=> (1)  H+_c0[c0] + (1)  N-Carbamoyl-L-aspartate_c0[c0]	DH or TS	R01993	Pyrimidine metabolism	Biosynthesis|Nucleotide-Biosynthesis|PRPP-PWY|PWY0-162|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn
DHPPDA2_c0	>	Cytosol_0	SO_3469	CustomReaction_c0				(1)  25dhpp_c0[c0] + (1)  cpd00001[c0] + (1)  cpd00067[c0] => (1)  cpd00931[c0] + (1)  nh4_c0[c0]	(1)  25dhpp_c0[c0] + (1)  H2O_c0[c0] + (1)  H+_c0[c0] => (1)  5-Amino-6--5-phosphoribosylaminouracil_c0[c0] + (1)  nh4_c0[c0]				
DHPRX_c0	=	Cytosol_0	SO_3715	CustomReaction_c0				(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  dhbpt_c0[c0] <=> (1)  cpd00003[c0] + (1)  cpd00233[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  dhbpt_c0[c0] <=> (1)  NAD_c0[c0] + (1)  Tetrahydrobiopterin_c0[c0]				
DHPS3_c0	>	Cytosol_0	SO_1198	CustomReaction_c0				(1)  4abz_c0[c0] + (1)  cpd02920[c0] => (1)  cpd00012[c0] + (1)  cpd00683[c0]	(1)  4abz_c0[c0] + (1)  2-Amino-4-hydroxy-6-hydroxymethyl-7-8-dihydropteridinediphosphate_c0[c0] => (1)  PPi_c0[c0] + (1)  Dihydropteroate_c0[c0]				
DHQD1_c0	=	Cytosol_0	SO_0512	CustomReaction_c0				(1)  3dhq_c0[c0] <=> (1)  cpd00001[c0] + (1)  cpd01716[c0]	(1)  3dhq_c0[c0] <=> (1)  H2O_c0[c0] + (1)  3-Dehydroshikimate_c0[c0]				
DHQS_c0	>	Cytosol_0	SO_0287	CustomReaction_c0				(1)  2dda7p_c0[c0] => (1)  3dhq_c0[c0] + (1)  cpd00009[c0]	(1)  2dda7p_c0[c0] => (1)  3dhq_c0[c0] + (1)  Phosphate_c0[c0]				
DIPEPABC10_c0	>	Cytosol_0	(SO_1805 and SO_1804 and SO_1803 and SO_1802 and SO_1801)	Dipeptide transport via ABC system (gly-glu)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11592[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11592[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  gly-glu-L_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  gly-glu-L_c0[c0]	DIPEPabc10			
DIPEPABC13_c0	>	Cytosol_0	(SO_1805 and SO_1804 and SO_1803 and SO_1802 and SO_1801)	oligopeptide-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11589[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11589[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  gly-asp-L_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  gly-asp-L_c0[c0]	DIPEPabc13			
DIPEPABC15_c0	>	Cytosol_0	Unknown	CustomReaction_c0				(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  gluaspl_e0[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  gluaspl_c0[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  gluaspl_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  gluaspl_c0[c0]				
DKMPPD_c0	>	Cytosol_0	Unknown	CustomReaction_c0				(1)  cpd00001[c0] + (1)  cpd00007[c0] + (1)  cpd11295[c0] => (1)  2kmb_c0[c0] + (1)  cpd00009[c0] + (1)  cpd00047[c0] + (2)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  O2_c0[c0] + (1)  2,3-diketo5-methylthio-1-phosphopentane_c0[c0] => (1)  2kmb_c0[c0] + (1)  Phosphate_c0[c0] + (1)  Formate_c0[c0] + (2)  H+_c0[c0]				
DKMPPD2_c0	>	Cytosol_0	Unknown	CustomReaction_c0				(3)  cpd00001[c0] + (1)  cpd11295[c0] => (1)  2kmb_c0[c0] + (1)  cpd00009[c0] + (1)  cpd00047[c0] + (6)  cpd00067[c0]	(3)  H2O_c0[c0] + (1)  2,3-diketo5-methylthio-1-phosphopentane_c0[c0] => (1)  2kmb_c0[c0] + (1)  Phosphate_c0[c0] + (1)  Formate_c0[c0] + (6)  H+_c0[c0]				
DMATT_c0	>	Cytosol_0	SO_1526	CustomReaction_c0				(1)  cpd00113[c0] + (1)  dmpp_c0[c0] => (1)  cpd00012[c0] + (1)  cpd00283[c0]	(1)  Isopentenyldiphosphate_c0[c0] + (1)  dmpp_c0[c0] => (1)  PPi_c0[c0] + (1)  Geranyldiphosphate_c0[c0]				
DMOCT_c0	>	Cytosol_0	SO_2478	CustomReaction_c0				(1)  cpd00052[c0] + (1)  cpd00875[c0] => (1)  ckdo_c0[c0] + (1)  cpd00012[c0]	(1)  CTP_c0[c0] + (1)  KDO_c0[c0] => (1)  ckdo_c0[c0] + (1)  PPi_c0[c0]				
DMPPS_c0	>	Cytosol_0	SO_3529	CustomReaction_c0				(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  h2mb4p_c0[c0] => (1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  dmpp_c0[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  h2mb4p_c0[c0] => (1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  dmpp_c0[c0]				
DMQMT_c0	>	Cytosol_0	SO_2413	CustomReaction_c0				(1)  cpd00017[c0] + (1)  cpd15360[c0] => (1)  ahcys_c0[c0] + (1)  cpd00067[c0] + (1)  cpd15561[c0]	(1)  S-Adenosyl-L-methionine_c0[c0] + (1)  2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol_c0[c0] => (1)  ahcys_c0[c0] + (1)  H+_c0[c0] + (1)  Ubiquinol-8_c0[c0]				
DMSOR3E_c0	>	Cytosol_0	(SO_4591 and SO_1429 and SO_1430 and SO_1427 and SO_1428)	CustomReaction_c0				(1)  cpd08021[e0] + (1)  cpd11451[c0] => (1)  cpd00001[e0] + (1)  cpd11606[c0] + (1)  dms_e0[e0]	(1)  DMSO_e0[e0] + (1)  mql7_c0[c0] => (1)  H2O_e0[e0] + (1)  Menaquinone 7_c0[c0] + (1)  dms_e0[e0]				
DMSOR4E_c0	>	Cytosol_0	(SO_4591 and SO_1429 and SO_1430 and SO_1427 and SO_1428)	CustomReaction_c0				(1)  cpd08021[e0] + (1)  cpd17026[c0] => (1)  cpd00001[e0] + (1)  cpd17027[c0] + (1)  dms_e0[e0]	(1)  DMSO_e0[e0] + (1)  methymenaquinol 7_c0[c0] => (1)  H2O_e0[e0] + (1)  methylmenaquinone 7_c0[c0] + (1)  dms_e0[e0]				
DNASYN-SON_c0	>	Cytosol_0	Unknown	CustomReaction_c0				(100)  cpd00001[c0] + (100)  cpd00002[c0] + (27)  cpd00115[c0] + (23)  cpd00241[c0] + (23)  cpd00356[c0] + (27)  dttp_c0[c0] => (100)  cpd00008[c0] + (100)  cpd00009[c0] + (100)  cpd00012[c0] + (100)  cpd00067[c0] + (1)  dnason_c0[c0]	(100)  H2O_c0[c0] + (100)  ATP_c0[c0] + (27)  dATP_c0[c0] + (23)  dGTP_c0[c0] + (23)  dCTP_c0[c0] + (27)  dttp_c0[c0] => (100)  ADP_c0[c0] + (100)  Phosphate_c0[c0] + (100)  PPi_c0[c0] + (100)  H+_c0[c0] + (1)  dnason_c0[c0]				
DNA-CUT_c0	=	Cytosol_0	Unknown	CustomReaction_c0				(6)  cpd00001[e0] + (1)  cpd11461[e0] <=> (6)  cpd00067[e0] + (2)  cpd00206[e0] + (2)  cpd00294[e0] + (2)  cpd00296[e0] + (2)  cpd00298[e0]	(6)  H2O_e0[e0] + (1)  DNA_e0[e0] <=> (6)  H+_e0[e0] + (2)  dCMP_e0[e0] + (2)  dAMP_e0[e0] + (2)  dGMP_e0[e0] + (2)  dTMP_e0[e0]				
DNMPPA_c0	>	Cytosol_0	Unknown	CustomReaction_c0				(1)  cpd00001[c0] + (1)  dhpmp_c0[c0] => (1)  cpd00009[c0] + (1)  dhnpt_c0[c0]	(1)  H2O_c0[c0] + (1)  dhpmp_c0[c0] => (1)  Phosphate_c0[c0] + (1)  dhnpt_c0[c0]				
DNTPPA_c0	>	Cytosol_0	Unknown	CustomReaction_c0				(1)  ahdt_c0[c0] + (1)  cpd00001[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  dhpmp_c0[c0]	(1)  ahdt_c0[c0] + (1)  H2O_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  dhpmp_c0[c0]				
DODCAT2_c0	>	Cytosol_0	(SO_3099 or SO_4232)	CustomReaction_c0				(1)  cpd00067[e0] + (1)  dodca_e0[e0] => (1)  cpd00067[c0] + (1)  dodca_c0[c0]	(1)  H+_e0[e0] + (1)  dodca_e0[e0] => (1)  H+_c0[c0] + (1)  dodca_c0[c0]				
DPCOAK_c0	>	Cytosol_0	SO_0413	ATP:dephospho-CoA 3'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00655[c0] => (1)  cpd00008[c0] + (1)  cpd00010[c0] + (1)  cpd00067[c0]	(1)  ATP_c0[c0] + (1)  Dephospho-CoA_c0[c0] => (1)  ADP_c0[c0] + (1)  CoA_c0[c0] + (1)  H+_c0[c0]	DPCOAK	R00130	Pantothenate and CoA biosynthesis	Biosynthesis|COA-PWY|CoA-Biosynthesis|Cofactor-Biosynthesis|PANTOSYN-PWY|Vitamin-Biosynthesis
DPR_c0	>	Cytosol_0	(SO_3817 or SO_4349)	CustomReaction_c0				(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00712[c0] => (1)  cpd00006[c0] + (1)  pantr_c0[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  2-Dehydropantoate_c0[c0] => (1)  NADP_c0[c0] + (1)  pantr_c0[c0]				
DRBK_c0	>	Cytosol_0	SO_0810	CustomReaction_c0				(1)  cpd00002[c0] + (1)  drib_c0[c0] => (1)  2dr5p_c0[c0] + (1)  cpd00008[c0] + (1)  cpd00067[c0]	(1)  ATP_c0[c0] + (1)  drib_c0[c0] => (1)  2dr5p_c0[c0] + (1)  ADP_c0[c0] + (1)  H+_c0[c0]				
DRPA_c0	>	Cytosol_0	SO_1217	CustomReaction_c0				(1)  2dr5p_c0[c0] => (1)  cpd00071[c0] + (1)  cpd00102[c0]	(1)  2dr5p_c0[c0] => (1)  Acetaldehyde_c0[c0] + (1)  Glyceraldehyde3-phosphate_c0[c0]				
DTMPK_c0	=	Cytosol_0	SO_2613	ATP:dTMP phosphotransferase_c0		9.53		(1)  cpd00002[c0] + (1)  cpd00298[c0] <=> (1)  cpd00008[c0] + (1)  cpd00297[c0]	(1)  ATP_c0[c0] + (1)  dTMP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  dTDP_c0[c0]	CDC8	R02094	Pyrimidine metabolism	Biosynthesis|Metabolic-Clusters|Nucleotide-Biosynthesis|P1-PWY|PUR-NUC-SYN|PWY0-166|PYR-NUC-SYN|Purine-Nucleotides-Salvage|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn
DURIK1_c0	>	Cytosol_0	SO_3140	ATP:deoxyuridine 5'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00412[c0] => (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00299[c0]	(1)  ATP_c0[c0] + (1)  Deoxyuridine_c0[c0] => (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  dUMP_c0[c0]	DURIK1	R02099	Pyrimidine metabolism	Biosynthesis|Nucleotide-Biosynthesis|PWY0-181|PYR-NUC-SYN|Pyrimidine-Nucleotide-Salvage
DURIPP_c0	=	Cytosol_0	SO_1218	CustomReaction_c0				(1)  cpd00009[c0] + (1)  cpd00412[c0] <=> (1)  2dr1p_c0[c0] + (1)  cpd00092[c0]	(1)  Phosphate_c0[c0] + (1)  Deoxyuridine_c0[c0] <=> (1)  2dr1p_c0[c0] + (1)  Uracil_c0[c0]				
DURIT2_c0	>	Cytosol_0	(SO_1214 or SO_4296 or SO_3706 or SO_0093)	TRANS-RXN-108F.cp_c0		0		(1)  cpd00067[e0] + (1)  cpd00412[e0] => (1)  cpd00067[c0] + (1)  cpd00412[c0]	(1)  H+_e0[e0] + (1)  Deoxyuridine_e0[e0] => (1)  H+_c0[c0] + (1)  Deoxyuridine_c0[c0]	DURIt2			
DUTPDP_c0	>	Cytosol_0	SO_4250	dUTP nucleotidohydrolase_c0		-27.3		(1)  cpd00001[c0] + (1)  cpd00358[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd00299[c0]	(1)  H2O_c0[c0] + (1)  dUTP_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  dUMP_c0[c0]	DUT1	R02100	Pyrimidine metabolism	Biosynthesis|Nucleotide-Biosynthesis|PWY0-166|PYR-NUC-SYN|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn
DXPRI_c0	=	Cytosol_0	SO_1635	1-Deoxy-D-xylulose-5-phosphate isomeroreductase_c0		5.18		(1)  cpd00006[c0] + (1)  cpd08286[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd08289[c0]	(1)  NADP_c0[c0] + (1)  2-C-methyl-D-erythritol4-phosphate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  1-deoxy-D-xylulose5-phosphate_c0[c0]	DXPRI	R05688	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
DXPS_c0	>	Cytosol_0	SO_1525	1-Deoxy-D-xylulose-5-phosphate pyruvate-lyase (carboxylating)_c0		-8.11		(1)  cpd00020[c0] + (1)  cpd00067[c0] + (1)  cpd00102[c0] => (1)  cpd00011[c0] + (1)  cpd08289[c0]	(1)  Pyruvate_c0[c0] + (1)  H+_c0[c0] + (1)  Glyceraldehyde3-phosphate_c0[c0] => (1)  CO2_c0[c0] + (1)  1-deoxy-D-xylulose5-phosphate_c0[c0]	DXPS	R05636	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|PWY0-845|PYRIDOXSYN-PWY|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|THISYN-PWY|Terpenoid-Biosynthesis|Thiamine-Biosynthesis|Vitamin-B6-Biosynthesis|Vitamin-Biosynthesis
E4PD_c0	=	Cytosol_0	SO_0931	CustomReaction_c0				(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00236[c0] <=> (1)  4per_c0[c0] + (1)  cpd00004[c0] + (2)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  D-Erythrose4-phosphate_c0[c0] <=> (1)  4per_c0[c0] + (1)  NADH_c0[c0] + (2)  H+_c0[c0]				
ECOAH2C_c0	=	Cytosol_0	(SO_0021 or SO_1681)	CustomReaction_c0				(1)  2mp2coa_c0[c0] + (1)  cpd00001[c0] + (1)  cpd00067[c0] <=> (1)  cpd02503[c0]	(1)  2mp2coa_c0[c0] + (1)  H2O_c0[c0] + (1)  H+_c0[c0] <=> (1)  3-Hydroxyisobutyryl-CoA_c0[c0]				
ECOAH9_c0	=	Cytosol_0	(SO_0021 or SO_1681)	CustomReaction_c0				(1)  2mb2coa_c0[c0] + (1)  cpd00001[c0] <=> (1)  3hmbcoa_c0[c0]	(1)  2mb2coa_c0[c0] + (1)  H2O_c0[c0] <=> (1)  3hmbcoa_c0[c0]				
EDA_c0	>	Cytosol_0	SO_2486	CustomReaction_c0				(1)  2ddg6p_c0[c0] => (1)  cpd00020[c0] + (1)  cpd00102[c0]	(1)  2ddg6p_c0[c0] => (1)  Pyruvate_c0[c0] + (1)  Glyceraldehyde3-phosphate_c0[c0]				
EDTXS5_c0	>	Cytosol_0	SO_3746	CustomReaction_c0				(1)  cpd17023[c0] + (1)  ddcaacp_c0[c0] => (1)  cpd11493[c0] + (1)  cpd17024[c0]	(1)  Kdo8N-lipid IV(A) _c0[c0] + (1)  ddcaacp_c0[c0] => (1)  ACP_c0[c0] + (1)  Kdo8N-lipid IV(A)  with laurate_c0[c0]				
EDTXS6_c0	>	Cytosol_0	SO_2088	CustomReaction_c0				(1)  cpd17024[c0] + (1)  myrsacp_c0[c0] => (1)  cpd11493[c0] + (1)  cpd17022[c0]	(1)  Kdo8N-lipid IV(A)  with laurate_c0[c0] + (1)  myrsacp_c0[c0] => (1)  ACP_c0[c0] + (1)  Kdo8N-lipid (A) _c0[c0]				
ENO_c0	=	Cytosol_0	SO_3440	CustomReaction_c0				(1)  2pg_c0[c0] <=> (1)  cpd00001[c0] + (1)  cpd00061[c0]	(1)  2pg_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Phosphoenolpyruvate_c0[c0]				
EPPP2_c0	=	Cytosol_0	SO_0408	CustomReaction_c0				(1)  cpd00001[c0] + (1)  gdptp_c0[c0] <=> (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00905[c0]	(1)  H2O_c0[c0] + (1)  gdptp_c0[c0] <=> (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Guanosine 3',5'-bis(diphosphate) _c0[c0]				
ETOHT1_c0	=	Cytosol_0	Unknown	ethanol transport via diffusion (extracellular to periplasm)_c0		0		(1)  cpd00363[c0] <=> (1)  cpd00363[e0]	(1)  Ethanol_c0[c0] <=> (1)  Ethanol_e0[e0]	ETOHt			
EX-CAS-E_c0	=	Cytosol_0	Unknown	CustomReaction_c0				(1)  cpd00023[e0] + (1)  cpd00033[e0] + (1)  cpd00035[e0] + (1)  cpd00039[e0] + (1)  cpd00041[e0] + (1)  cpd00051[e0] + (1)  cpd00053[e0] + (1)  cpd00054[e0] + (1)  cpd00060[e0] + (1)  cpd00066[e0] + (1)  cpd00069[e0] + (1)  cpd00084[e0] + (1)  cpd00107[e0] + (1)  cpd00119[e0] + (1)  cpd00129[e0] + (1)  cpd00132[e0] + (1)  cpd00156[e0] + (1)  cpd00161[e0] + (1)  cpd00322[e0] <=> 	(1)  L-Glutamate_e0[e0] + (1)  Glycine_e0[e0] + (1)  L-Alanine_e0[e0] + (1)  L-Lysine_e0[e0] + (1)  L-Aspartate_e0[e0] + (1)  L-Arginine_e0[e0] + (1)  L-Glutamine_e0[e0] + (1)  L-Serine_e0[e0] + (1)  L-Methionine_e0[e0] + (1)  L-Phenylalanine_e0[e0] + (1)  L-Tyrosine_e0[e0] + (1)  L-Cysteine_e0[e0] + (1)  L-Leucine_e0[e0] + (1)  L-Histidine_e0[e0] + (1)  L-Proline_e0[e0] + (1)  L-Asparagine_e0[e0] + (1)  L-Valine_e0[e0] + (1)  L-Threonine_e0[e0] + (1)  L-Isoleucine_e0[e0] <=> 				
EX-GEL-E_c0	=	Cytosol_0	Unknown	CustomReaction_c0				(1)  cpd00023[e0] + (1)  cpd00033[e0] + (1)  cpd00035[e0] + (1)  cpd00039[e0] + (1)  cpd00041[e0] + (1)  cpd00051[e0] + (1)  cpd00053[e0] + (1)  cpd00054[e0] + (1)  cpd00060[e0] + (1)  cpd00065[e0] + (1)  cpd00066[e0] + (1)  cpd00069[e0] + (1)  cpd00084[e0] + (1)  cpd00107[e0] + (1)  cpd00119[e0] + (1)  cpd00129[e0] + (1)  cpd00132[e0] + (1)  cpd00156[e0] + (1)  cpd00161[e0] + (1)  cpd00322[e0] <=> 	(1)  L-Glutamate_e0[e0] + (1)  Glycine_e0[e0] + (1)  L-Alanine_e0[e0] + (1)  L-Lysine_e0[e0] + (1)  L-Aspartate_e0[e0] + (1)  L-Arginine_e0[e0] + (1)  L-Glutamine_e0[e0] + (1)  L-Serine_e0[e0] + (1)  L-Methionine_e0[e0] + (1)  L-Tryptophan_e0[e0] + (1)  L-Phenylalanine_e0[e0] + (1)  L-Tyrosine_e0[e0] + (1)  L-Cysteine_e0[e0] + (1)  L-Leucine_e0[e0] + (1)  L-Histidine_e0[e0] + (1)  L-Proline_e0[e0] + (1)  L-Asparagine_e0[e0] + (1)  L-Valine_e0[e0] + (1)  L-Threonine_e0[e0] + (1)  L-Isoleucine_e0[e0] <=> 				
EX-TWEEN-20-E_c0	=	Cytosol_0	Unknown	CustomReaction_c0				(1)  dodca_e0[e0] + (1)  hdca_e0[e0] + (1)  ttdca_e0[e0] <=> 	(1)  dodca_e0[e0] + (1)  hdca_e0[e0] + (1)  ttdca_e0[e0] <=> 				
FAO3_c0	>	Cytosol_0	Unknown	CustomReaction_c0				(1)  btcoa_c0[c0] + (1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00015[c0] => (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00279[c0] + (1)  cpd00982[c0]	(1)  btcoa_c0[c0] + (1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  FAD_c0[c0] => (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Acetoacetyl-CoA_c0[c0] + (1)  FADH2_c0[c0]				
FAO4_c0	>	Cytosol_0	((SO_0020 and SO_0021 and SO_2581 and SO_2536) or (SO_0020 and SO_0021 and SO_3664 and SO_2536))	CustomReaction_c0				(5)  cpd00001[c0] + (1)  cpd00002[c0] + (5)  cpd00003[c0] + (6)  cpd00010[c0] + (5)  cpd15560[c0] + (1)  dodca_c0[c0] => (5)  cpd00004[c0] + (1)  cpd00012[c0] + (1)  cpd00018[c0] + (6)  cpd00022[c0] + (5)  cpd00067[c0] + (5)  cpd15561[c0]	(5)  H2O_c0[c0] + (1)  ATP_c0[c0] + (5)  NAD_c0[c0] + (6)  CoA_c0[c0] + (5)  Ubiquinone-8_c0[c0] + (1)  dodca_c0[c0] => (5)  NADH_c0[c0] + (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (6)  Acetyl-CoA_c0[c0] + (5)  H+_c0[c0] + (5)  Ubiquinol-8_c0[c0]				
FAO5_c0	>	Cytosol_0	((SO_0020 and SO_0021 and SO_2581 and SO_2536) or (SO_0020 and SO_0021 and SO_3664 and SO_2536))	CustomReaction_c0				(6)  cpd00001[c0] + (1)  cpd00002[c0] + (6)  cpd00003[c0] + (7)  cpd00010[c0] + (6)  cpd15560[c0] + (1)  ttdca_c0[c0] => (6)  cpd00004[c0] + (1)  cpd00012[c0] + (1)  cpd00018[c0] + (7)  cpd00022[c0] + (6)  cpd00067[c0] + (6)  cpd15561[c0]	(6)  H2O_c0[c0] + (1)  ATP_c0[c0] + (6)  NAD_c0[c0] + (7)  CoA_c0[c0] + (6)  Ubiquinone-8_c0[c0] + (1)  ttdca_c0[c0] => (6)  NADH_c0[c0] + (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (7)  Acetyl-CoA_c0[c0] + (6)  H+_c0[c0] + (6)  Ubiquinol-8_c0[c0]				
FAO6_c0	>	Cytosol_0	((SO_0020 and SO_0021 and SO_2581 and SO_2536) or (SO_0020 and SO_0021 and SO_3664 and SO_2536))	CustomReaction_c0				(7)  cpd00001[c0] + (1)  cpd00002[c0] + (7)  cpd00003[c0] + (8)  cpd00010[c0] + (7)  cpd15560[c0] + (1)  hdca_c0[c0] => (7)  cpd00004[c0] + (1)  cpd00012[c0] + (1)  cpd00018[c0] + (8)  cpd00022[c0] + (7)  cpd00067[c0] + (7)  cpd15561[c0]	(7)  H2O_c0[c0] + (1)  ATP_c0[c0] + (7)  NAD_c0[c0] + (8)  CoA_c0[c0] + (7)  Ubiquinone-8_c0[c0] + (1)  hdca_c0[c0] => (7)  NADH_c0[c0] + (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (8)  Acetyl-CoA_c0[c0] + (7)  H+_c0[c0] + (7)  Ubiquinol-8_c0[c0]				
FAO7_c0	>	Cytosol_0	((SO_0020 and SO_0021 and SO_2581 and SO_2536) or (SO_0020 and SO_0021 and SO_3664 and SO_2536))	CustomReaction_c0				(8)  cpd00001[c0] + (1)  cpd00002[c0] + (8)  cpd00003[c0] + (9)  cpd00010[c0] + (1)  cpd01080[c0] + (8)  cpd15560[c0] => (8)  cpd00004[c0] + (1)  cpd00012[c0] + (1)  cpd00018[c0] + (9)  cpd00022[c0] + (8)  cpd00067[c0] + (8)  cpd15561[c0]	(8)  H2O_c0[c0] + (1)  ATP_c0[c0] + (8)  NAD_c0[c0] + (9)  CoA_c0[c0] + (1)  ocdca_c0[c0] + (8)  Ubiquinone-8_c0[c0] => (8)  NADH_c0[c0] + (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (9)  Acetyl-CoA_c0[c0] + (8)  H+_c0[c0] + (8)  Ubiquinol-8_c0[c0]				
FBA_c0	=	Cytosol_0	SO_0933	CustomReaction_c0				(1)  cpd00290[c0] <=> (1)  cpd00102[c0] + (1)  dhap_c0[c0]	(1)  D-fructose-1,6-bisphosphate_c0[c0] <=> (1)  Glyceraldehyde3-phosphate_c0[c0] + (1)  dhap_c0[c0]				
FBP_c0	>	Cytosol_0	SO_3991	D-Fructose-1,6-bisphosphate 1-phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00290[c0] => (1)  cpd00009[c0] + (1)  cpd00072[c0]	(1)  H2O_c0[c0] + (1)  D-fructose-1,6-bisphosphate_c0[c0] => (1)  Phosphate_c0[c0] + (1)  D-fructose-6-phosphate_c0[c0]	FBP	R00762	Methane metabolism|Carbon fixation in photosynthetic organisms	
FCLT_c0	>	Cytosol_0	(SO_3348 or SO_2019)	CustomReaction_c0				(1)  cpd01476[c0] + (1)  cpd10515[c0] => (1)  cpd00067[c0] + (1)  pheme_c0[c0]	(1)  Protoporphyrin_c0[c0] + (1)  Fe2+_c0[c0] => (1)  H+_c0[c0] + (1)  pheme_c0[c0]				
